step,tokens_seen,elapsed_seconds,split,loss,learning_rate,gradient_norm,tokens_per_second,peak_gpu_memory_mib
325,10649600,24.891414,train,2.32384300,0.000998797292088,0.30411276,539068.36,13073.10
326,10682368,24.947937,train,2.30561638,0.000998786582412,0.29380038,540526.25,13073.10
327,10715136,25.004995,train,2.30999660,0.000998775825328,0.32652909,541706.14,13073.10
328,10747904,25.062440,train,2.29593444,0.000998765020838,0.31383410,542681.14,13073.10
329,10780672,25.119423,train,2.30045986,0.000998754168943,0.29420707,543736.96,13073.10
330,10813440,25.176683,train,2.32429790,0.000998743269644,0.33204624,544642.11,13073.10
331,10846208,25.233127,train,2.33883619,0.000998732322942,0.31391454,545730.67,13073.10
332,10878976,25.290431,train,2.31043339,0.000998721328838,0.34191975,546510.25,13073.10
333,10911744,25.349636,train,2.29229021,0.000998710287334,0.29794663,546718.40,13073.10
334,10944512,25.407173,train,2.30196905,0.000998699198431,0.31491032,547362.66,13073.10
335,10977280,25.464127,train,2.36283875,0.00099868806213,0.30072996,548124.08,13073.10
336,11010048,25.521658,train,2.31643844,0.000998676878431,0.33706698,548698.06,13073.10
337,11042816,25.578866,train,2.29141736,0.000998665647337,0.30483058,549322.50,13073.10
338,11075584,25.635696,train,2.35102129,0.000998654368848,0.32794809,550007.17,13073.10
339,11108352,25.692625,train,2.28705668,0.000998643042966,0.31202433,550634.79,13073.10
340,11141120,25.750076,train,2.26870561,0.000998631669691,0.30222055,551111.30,13073.10
341,11173888,25.807502,train,2.27706146,0.000998620249025,0.31541416,551570.95,13073.10
342,11206656,25.863990,train,2.26799631,0.00099860878097,0.28855178,552217.44,13073.10
343,11239424,25.920325,train,2.24377060,0.000998597265526,0.30442256,552868.37,13073.10
344,11272192,25.977113,train,2.25836849,0.000998585702695,0.28901631,553394.84,13073.10
345,11304960,26.034241,train,2.38797855,0.000998574092477,0.30773443,553828.18,13073.10
346,11337728,26.091079,train,2.28026104,0.000998562434875,0.29763958,554302.48,13073.10
347,11370496,26.147834,train,2.29368830,0.000998550729888,0.32132065,554773.73,13073.10
348,11403264,26.204493,train,2.29911876,0.00099853897752,0.32244238,555245.15,13073.10
349,11436032,26.261798,train,2.34008646,0.00099852717777,0.29379085,555573.82,13073.10
350,11468800,26.318131,train,2.22864580,0.00099851533064,0.33354923,556072.86,13073.10
351,11501568,26.375654,train,2.31075025,0.000998503436131,0.31613845,556332.87,13073.10
352,11534336,26.433159,train,2.21221805,0.000998491494245,0.31617585,556586.47,13073.10
353,11567104,26.489472,train,2.25188065,0.000998479504983,0.39739755,557043.42,13073.10
354,11599872,26.546690,train,2.30764079,0.000998467468345,0.30928522,557325.27,13073.10
355,11632640,26.603929,train,2.24330854,0.000998455384335,0.34470385,557593.67,13073.10
356,11665408,26.660732,train,2.26294208,0.000998443252951,0.31361577,557926.61,13073.10
357,11698176,26.718256,train,2.33000183,0.000998431074197,0.32796103,558127.97,13073.10
358,11730944,26.775120,train,2.27444172,0.000998418848072,0.31154379,558430.70,13073.10
359,11763712,26.831834,train,2.27098179,0.00099840657458,0.33366463,558747.94,13073.10
360,11796480,26.888055,train,2.31409216,0.000998394253719,0.32038134,559133.16,13073.10
361,11829248,26.944570,train,2.30298996,0.000998381885493,0.33757880,559460.24,13073.10
362,11862016,27.001416,train,2.23477125,0.000998369469903,0.28698450,559726.01,13073.10
363,11894784,27.057765,train,2.21319413,0.000998357006949,0.35063392,560059.26,13073.10
364,11927552,27.114421,train,2.27145815,0.000998344496633,0.30520216,560336.43,13073.10
365,11960320,27.171197,train,2.20436859,0.000998331938956,0.32896113,560587.63,13073.10
366,11993088,27.227466,train,2.23605442,0.00099831933392,0.31287679,560905.02,13073.10
367,12025856,27.283671,train,2.27744126,0.000998306681526,0.32005104,561222.63,13073.10
368,12058624,27.340334,train,2.29148078,0.000998293981775,0.30878767,561466.46,13073.10
369,12091392,27.397505,train,2.22985220,0.000998281234669,0.31986922,561632.54,13073.10
370,12124160,27.454533,train,2.27494907,0.000998268440209,0.29601607,561813.53,13073.10
371,12156928,27.511245,train,2.28352737,0.000998255598396,0.30550340,562032.47,13073.10
372,12189696,27.568143,train,2.21126175,0.000998242709232,0.29942364,562220.57,13073.10
373,12222464,27.624701,train,2.25657606,0.000998229772718,0.32402787,562448.62,13073.10
374,12255232,27.681049,train,2.21859765,0.000998216788855,0.31896350,562698.12,13073.10
375,12288000,27.737794,train,2.26703310,0.000998203757645,0.27872172,562890.03,13073.10
376,12320768,27.795001,train,2.36117148,0.00099819067909,0.36838371,563018.18,13073.10
377,12353536,27.852828,train,2.22700453,0.00099817755319,0.31793916,563065.05,13073.10
378,12386304,27.909562,train,2.23227715,0.000998164379947,0.31017369,563246.50,13073.10
379,12419072,27.966742,train,2.27270269,0.000998151159362,0.30232739,563368.70,13073.10
380,12451840,28.024311,train,2.25097847,0.000998137891437,0.29634675,563440.86,13073.10
381,12484608,28.081631,train,2.24910927,0.000998124576173,0.30197465,563540.94,13073.10
382,12517376,28.138239,train,2.24981833,0.000998111213572,0.29806620,563722.79,13073.10
383,12550144,28.196190,train,2.17615867,0.000998097803634,0.30628401,563743.49,13073.10
384,12582912,28.252762,train,2.17343378,0.000998084346362,0.28981784,563922.87,13073.10
385,12615680,28.309579,train,2.19476986,0.000998070841757,0.30557451,564070.29,13073.10
386,12648448,28.364734,train,2.20709991,0.00099805728982,0.29401299,564402.07,13073.10
387,12681216,28.422826,train,2.23131990,0.000998043690552,0.28557637,564398.29,13073.10
388,12713984,28.479895,train,2.25796318,0.000998030043956,0.30913857,564507.59,13073.10
389,12746752,28.537051,train,2.24223757,0.000998016350032,0.31229305,564604.92,13073.10
390,12779520,28.594678,train,2.19135761,0.000998002608783,0.29027313,564649.23,13073.10
391,12812288,28.651590,train,2.20339465,0.000997988820208,0.30027577,564769.19,13073.10
392,12845056,28.708394,train,2.20111084,0.000997974984311,0.28999946,564897.87,13073.10
393,12877824,28.765427,train,2.24763846,0.000997961101092,0.29486945,564999.85,13073.10
394,12910592,28.823903,train,2.19616055,0.000997947170552,0.32606158,564950.11,13073.10
395,12943360,28.881070,train,2.21259212,0.000997933192694,0.30280697,565035.70,13073.10
396,12976128,28.938427,train,2.15939593,0.000997919167519,0.32153705,565100.30,13073.10
397,13008896,28.996004,train,2.22294354,0.000997905095028,0.30209276,565141.36,13073.10
398,13041664,29.053523,train,2.16156483,0.000997890975223,0.34245750,565187.40,13073.10
399,13074432,29.110227,train,2.21498275,0.000997876808105,0.36874017,565312.81,13073.10
400,13107200,29.166925,train,2.16135430,0.000997862593675,0.33074918,565436.32,13073.10
400,13107200,29.503538,valid,2.19660881,0.000997862593675,,565436.32,13073.10
401,13139968,29.656080,train,2.24177814,0.000997848331936,0.35481024,216586.32,13073.10
402,13172736,29.712796,train,2.14218020,0.000997834022889,0.32103068,315064.04,13073.10
403,13205504,29.770209,train,2.22928929,0.000997819666535,0.32197773,370369.24,13073.10
404,13238272,29.828820,train,2.15727234,0.000997805262875,0.34253010,404501.50,13073.10
405,13271040,29.887604,train,2.25837588,0.000997790811912,0.31589076,427986.29,13073.10
406,13303808,29.945461,train,2.17910004,0.000997776313647,0.33005533,446153.88,13073.10
407,13336576,30.002420,train,2.20465612,0.000997761768081,0.35276970,460934.39,13073.10
408,13369344,30.060110,train,2.18527532,0.000997747175215,0.30647057,472057.14,13073.10
409,13402112,30.118603,train,2.19155645,0.000997732535053,0.34659168,480457.23,13073.10
410,13434880,30.175686,train,2.22649741,0.000997717847594,0.30857471,488419.47,13073.10
411,13467648,30.232882,train,2.12218666,0.000997703112841,0.32424650,495057.14,13073.10
412,13500416,30.290085,train,2.19278216,0.000997688330794,0.33018994,500722.17,13073.10
413,13533184,30.347558,train,2.21725488,0.000997673501457,0.30896348,505456.81,13073.10
414,13565952,30.404984,train,2.22158384,0.000997658624829,0.33694771,509613.13,13073.10
415,13598720,30.461903,train,2.19493151,0.000997643700914,0.30288506,513543.04,13073.10
416,13631488,30.519448,train,2.12772346,0.000997628729711,0.31709787,516712.76,13073.10
417,13664256,30.576881,train,2.15453196,0.000997613711224,0.34370205,519596.76,13073.10
418,13697024,30.634357,train,2.13212514,0.000997598645453,0.30516446,522167.12,13073.10
419,13729792,30.691494,train,2.23410749,0.0009975835324,0.30304363,524638.68,13073.10
420,13762560,30.748940,train,2.17624378,0.000997568372067,0.28196436,526752.41,13073.10
421,13795328,30.805819,train,2.22142601,0.000997553164455,0.33504260,528909.86,13073.10
422,13828096,30.863552,train,2.18606639,0.000997537909567,0.32207617,530552.62,13073.10
423,13860864,30.921152,train,2.15833282,0.000997522607402,0.28815123,532111.52,13073.10
424,13893632,30.978215,train,2.16366005,0.000997507257964,0.32030728,533743.20,13073.10
425,13926400,31.035780,train,2.19913721,0.000997491861254,0.29811844,535077.69,13073.10
426,13959168,31.094475,train,2.23454809,0.000997476417272,0.32835793,535934.28,13073.10
427,13991936,31.152435,train,2.16382432,0.000997460926022,0.30162844,536969.17,13073.10
428,14024704,31.210706,train,2.13894343,0.000997445387505,0.29212904,537835.76,13073.10
429,14057472,31.268197,train,2.19518876,0.000997429801722,0.29231259,538883.30,13073.10
430,14090240,31.325737,train,2.14359236,0.000997414168675,0.28138620,539850.22,13073.10
431,14123008,31.383262,train,2.18442678,0.000997398488365,0.29659313,540762.31,13073.10
432,14155776,31.440599,train,2.14075184,0.000997382760795,0.30714768,541672.65,13073.10
433,14188544,31.497774,train,2.14612007,0.000997366985965,0.28843126,542574.85,13073.10
434,14221312,31.554940,train,2.08791876,0.000997351163878,0.28316846,543429.08,13073.10
435,14254080,31.612242,train,2.13831186,0.000997335294536,0.29023626,544201.42,13073.10
436,14286848,31.670464,train,2.14772987,0.000997319377939,0.29982919,544701.89,13073.10
437,14319616,31.727662,train,2.12808800,0.00099730341409,0.30378366,545427.08,13073.10
438,14352384,31.784997,train,2.16171122,0.00099728740299,0.28046674,546083.20,13073.10
439,14385152,31.841926,train,2.13366032,0.000997271344641,0.30130365,546802.00,13073.10
440,14417920,31.899475,train,2.11949182,0.000997255239045,0.29678842,547344.98,13073.10
441,14450688,31.957407,train,2.11911201,0.000997239086203,0.29606950,547776.82,13073.10
442,14483456,32.014459,train,2.13859010,0.000997222886117,0.30412480,548381.05,13073.10
443,14516224,32.071400,train,2.16223288,0.000997206638789,0.30171880,548981.95,13073.10
444,14548992,32.129090,train,2.16005945,0.000997190344221,0.31987143,549399.96,13073.10
445,14581760,32.186253,train,2.19594622,0.000997174002413,0.32249442,549908.36,13073.10
446,14614528,32.243886,train,2.12124991,0.000997157613369,0.29459593,550300.77,13073.10
447,14647296,32.301099,train,2.14853954,0.00099714117709,0.33735612,550759.78,13073.10
448,14680064,32.358334,train,2.14104772,0.000997124693577,0.34194556,551196.03,13073.10
449,14712832,32.415569,train,2.22349524,0.000997108162832,0.31333932,551615.46,13073.10
450,14745600,32.472599,train,2.08790755,0.000997091584856,0.32803419,552056.65,13073.10
451,14778368,32.530226,train,2.13007212,0.000997074959653,0.30825496,552372.17,13073.10
452,14811136,32.588453,train,2.08412910,0.000997058287223,0.32750931,552568.47,13073.10
453,14843904,32.646555,train,2.14850712,0.000997041567568,0.31437910,552779.30,13073.10
454,14876672,32.703870,train,2.12098980,0.00099702480069,0.31964013,553118.66,13073.10
455,14909440,32.761534,train,2.14115715,0.000997007986591,0.33545464,553386.63,13073.10
456,14942208,32.819016,train,2.14079046,0.000996991125273,0.30532050,553675.65,13073.10
457,14974976,32.876538,train,2.09577560,0.000996974216736,0.30690414,553948.50,13073.10
458,15007744,32.933131,train,2.17361856,0.000996957260984,0.31396851,554362.16,13073.10
459,15040512,32.991467,train,2.06891990,0.000996940258017,0.30932873,554485.20,13073.10
460,15073280,33.048837,train,2.13176155,0.000996923207839,0.32085148,554755.27,13073.10
461,15106048,33.106210,train,2.13494492,0.000996906110449,0.29614508,555016.27,13073.10
462,15138816,33.163680,train,2.09601355,0.000996888965851,0.31888172,555254.46,13073.10
463,15171584,33.220884,train,2.12469840,0.000996871774046,0.30041257,555524.88,13073.10
464,15204352,33.277725,train,2.03681207,0.000996854535036,0.28528190,555840.68,13073.10
465,15237120,33.335353,train,2.17262149,0.000996837248822,0.31510413,556032.83,13073.10
466,15269888,33.392418,train,2.06829214,0.000996819915408,0.28368077,556299.62,13073.10
467,15302656,33.450247,train,2.09364843,0.000996802534793,0.29888600,556451.27,13073.10
468,15335424,33.508010,train,2.11221004,0.000996785106981,0.30315042,556607.47,13073.10
469,15368192,33.565712,train,2.19592381,0.000996767631972,0.29761899,556767.79,13073.10
470,15400960,33.623516,train,2.17649102,0.00099675010977,0.28514558,556909.77,13073.10
471,15433728,33.681270,train,2.12918425,0.000996732540375,0.29969108,557054.38,13073.10
472,15466496,33.739501,train,2.14511061,0.00099671492379,0.29139084,557132.18,13073.10
473,15499264,33.797494,train,2.15098524,0.000996697260016,0.29461929,557239.20,13073.10
474,15532032,33.855037,train,2.13892388,0.000996679549056,0.30213234,557400.71,13073.10
475,15564800,33.913155,train,2.12295532,0.000996661790911,0.28979307,557485.31,13073.10
476,15597568,33.971103,train,2.19775677,0.000996643985583,0.31198120,557588.95,13073.10
477,15630336,34.029955,train,2.10752845,0.000996626133073,0.29159915,557578.50,13073.10
478,15663104,34.087760,train,2.16222191,0.000996608233385,0.31367284,557695.78,13073.10
479,15695872,34.145340,train,2.06820059,0.000996590286519,0.30407289,557837.09,13073.10
480,15728640,34.203131,train,2.08335543,0.000996572292479,0.31065539,557949.92,13073.10
481,15761408,34.260656,train,2.09024787,0.000996554251264,0.28802839,558091.11,13073.10
482,15794176,34.318707,train,2.10587430,0.000996536162878,0.30064943,558168.02,13073.10
483,15826944,34.376251,train,2.14764786,0.000996518027322,0.30081806,558301.21,13073.10
484,15859712,34.433871,train,2.08316135,0.000996499844599,0.29154927,558422.66,13073.10
485,15892480,34.491654,train,2.09436989,0.000996481614709,0.30994061,558523.14,13073.10
486,15925248,34.549144,train,2.08507109,0.000996463337656,0.29257184,558653.56,13073.10
487,15958016,34.607689,train,2.10716319,0.000996445013441,0.29690444,558665.69,13073.10
488,15990784,34.665433,train,2.10167503,0.000996426642066,0.29468724,558764.20,13073.10
489,16023552,34.723141,train,2.10643387,0.000996408223533,0.28857601,558864.44,13073.10
490,16056320,34.780837,train,2.14318109,0.000996389757843,0.33449739,558963.67,13073.10
491,16089088,34.838452,train,2.07908630,0.000996371244999,0.29079661,559069.24,13073.10
492,16121856,34.896120,train,2.08303928,0.000996352685004,0.31370583,559167.13,13073.10
493,16154624,34.954358,train,2.06956577,0.000996334077857,0.28222787,559204.45,13073.10
494,16187392,35.012263,train,2.09418011,0.000996315423563,0.31312019,559274.78,13073.10
495,16220160,35.070321,train,2.05542350,0.000996296722122,0.30584314,559328.24,13073.10
496,16252928,35.128255,train,2.11660767,0.000996277973537,0.29529509,559392.99,13073.10
497,16285696,35.186575,train,2.09672618,0.000996259177809,0.32970637,559418.33,13073.10
498,16318464,35.244381,train,2.10765696,0.000996240334941,0.30210966,559493.28,13073.10
499,16351232,35.302045,train,2.15987015,0.000996221444935,0.31616279,559580.51,13073.10
500,16384000,35.359994,train,2.07148004,0.000996202507792,0.31490016,559638.71,13073.10
500,16384000,35.697852,valid,2.08463434,0.000996202507792,,559638.71,13073.10
501,16416768,35.859751,train,2.08922815,0.000996183523515,0.31562167,204128.48,13073.10
502,16449536,35.917606,train,2.06113100,0.000996164492105,0.32010695,300099.32,13073.10
503,16482304,35.975288,train,2.06023049,0.000996145413565,0.30762798,356093.14,13073.10
504,16515072,36.032525,train,2.07250929,0.000996126287896,0.28063318,393255.40,13073.10
505,16547840,36.090005,train,2.13970423,0.000996107115101,0.32687652,419263.35,13073.10
506,16580608,36.147837,train,2.06857681,0.000996087895182,0.30761155,438258.81,13073.10
507,16613376,36.204821,train,2.12054396,0.000996068628141,0.30727458,453674.24,13073.10
508,16646144,36.262196,train,2.07722402,0.000996049313979,0.33681589,465644.18,13073.10
509,16678912,36.319286,train,2.09477329,0.000996029952699,0.31119102,475618.33,13073.10
510,16711680,36.376712,train,2.09377646,0.000996010544303,0.33791238,483670.29,13073.10
511,16744448,36.434313,train,2.10231018,0.000995991088792,0.30190507,490346.96,13073.10
512,16777216,36.492524,train,2.14410734,0.00099597158617,0.30047375,495671.73,13073.10
513,16809984,36.550696,train,2.06989479,0.000995952036437,0.31390539,500292.24,13073.10
514,16842752,36.607785,train,2.03881645,0.000995932439597,0.29598409,504921.99,13073.10
515,16875520,36.665349,train,2.10110426,0.000995912795651,0.30961627,508754.71,13073.10
516,16908288,36.722456,train,2.05941105,0.000995893104601,0.29256114,512384.86,13073.10
517,16941056,36.779371,train,2.08242083,0.000995873366449,0.32277054,515723.06,13073.10
518,16973824,36.837098,train,2.07593203,0.000995853581197,0.31271669,518356.94,13073.10
